3399,111.2,30,57.3,Car
5603,139.8,18,75.7,Truck
4175,111.7,22,58.9,Car
3452,104.8,28,66.1,SUV
4153,112.8,24,66,SUV
4913,157,15,77.3,Truck
5091,140.5,19,77.7,Truck
3305,105.1,23,64.4,SUV
2910,106.3,30,56.5,Car
2762,106.3,25,55.7,Car
